aid,audcatid,artstid,Title,Album,Sevadar,Titlefws,Duration,audiosize,audiopath,audio_year,filename,cdnpath,imgpath,status,createdon
,,,Jin Har Gaaeiaa Jin Har Japia,December 2010,Gurmeet Kaur DL,JHGJHJ,31,28,,2010,02 GKD - Jin Har Gaaeiaa Jin Har Japiaa (25-12-10)E.mp3,https://brahmbungadodra.org/kirtanrecords/samagams/pre/December/Dec'10/D103/02%20GKD%20-%20Jin%20Har%20Gaaeiaa%20Jin%20Har%20Japiaa%20%2825-12-10%29E.mp3,,1,2010-12-30 23:45:36
,,,Satgur Sant Milae Shaant Paye,December 2010,Gurmeet Kaur DL,SSMSP,26,24,,2010,09_GKD - Satgur Sant Milae Shaant Payeae (27-12-10) E.mp3,https://brahmbungadodra.org/kirtanrecords/samagams/pre/December/Dec'10/D105/09_GKD%20-%20Satgur%20Sant%20Milae%20Shaant%20Payeae%20%2827-12-10%29%20E.mp3,,1,2010-12-30 23:45:36
,,,Nirajur Niroop Ho,December 2010,Gurmeet Kaur DL,NNH,28,26,,2010,04_GKD - Nirajur Niroop Ho (29-12-10) E.mp3,https://brahmbungadodra.org/kirtanrecords/samagams/pre/December/Dec'10/D106/04_GKD%20-%20Nirajur%20Niroop%20Ho%20%2829-12-10%29%20E.mp3,,1,2010-12-30 23:45:36
,,,Sooo Sooo Jap Din Ratee,December 2010,Gurmeet Kaur DL,SSJDR,27,26,,2010,11_GKD - Sooo Sooo Jap Din Ratee (28-12-10) E.mp3,https://brahmbungadodra.org/kirtanrecords/samagams/pre/December/Dec'10/D106/11_GKD%20-%20Sooo%20Sooo%20Jap%20Din%20Ratee%20%2828-12-10%29%20E.mp3,,1,2010-12-30 23:45:36
,,,Preetam Prem Bhagat Ke Daate,December 2010,Gurmeet Kaur DL,PPBKD,30,28,,2010,09_GKD - Preetam Prem Bhagat Ke Daate (30-12-10) E.mp3,https://brahmbungadodra.org/kirtanrecords/samagams/pre/December/Dec'10/D107/09_GKD%20-%20Preetam%20Prem%20Bhagat%20Ke%20Daate%20%2830-12-10%29%20E.mp3,,1,2010-12-30 23:45:36
,,,Sajan Terae Charan Kee (25-12,December 2010,Gurpreet Kaur BTD,STCK(,16,15,,2010,12 GPKB - Sajan Terae Charan Kee (25-12-10)M.mp3,https://brahmbungadodra.org/kirtanrecords/samagams/pre/December/Dec'10/D103/12%20GPKB%20-%20Sajan%20Terae%20Charan%20Kee%20%2825-12-10%29M.mp3,,1,2010-12-30 23:45:36
,,,Jo Gurmukh Naam Dhiyainde,December 2010,Gurpreet Kaur BTD,JGND,22,20,,2010,25_Gurpreet Kaur BTD - Jo Gurmukh Naam Dhiyainde (26-12-10)M.mp3,https://brahmbungadodra.org/kirtanrecords/samagams/pre/December/Dec'10/D104/25_Gurpreet%20Kaur%20BTD%20-%20Jo%20Gurmukh%20Naam%20Dhiyainde%20%2826-12-10%29M.mp3,,1,2010-12-30 23:45:36
,,,Rehraas Sahib,December 2010,Gurpreet Kaur BTD,RS,36,33,,2010,24_GPKB - Rehraas Sahib (27-12-10) E.mp3,https://brahmbungadodra.org/kirtanrecords/samagams/pre/December/Dec'10/D105/24_GPKB%20-%20Rehraas%20Sahib%20%2827-12-10%29%20E.mp3,,1,2010-12-30 23:45:36
,,,Mere Satgura Mai Tujh Bin Ava,December 2010,Gurpreet Kaur Mohali,MSMTBA,29,27,,2010,03_GPKM-Mere Satgura Mai Tujh Bin Avar Na Koe (20-12-10) E.mp3,https://brahmbungadodra.org/kirtanrecords/samagams/pre/December/Dec'10/D101/03_GPKM-Mere%20Satgura%20Mai%20Tujh%20Bin%20Avar%20Na%20Koe%20%2820-12-10%29%20E.mp3,,1,2010-12-30 23:45:36
,,,Too Kahae Doleh Pranea,December 2010,Gurpreet Kaur Mohali,TKDP,29,27,,2010,13_GPKM-Too Kahae Doleh Pranea(21-12-10) E.mp3,https://brahmbungadodra.org/kirtanrecords/samagams/pre/December/Dec'10/D101/13_GPKM-Too%20Kahae%20Doleh%20Pranea%2821-12-10%29%20E.mp3,,1,2010-12-30 23:45:36
,,,Aisae Gur Ko Bal Bal Jaeai,December 2010,Gurpreet Kaur Mohali,AGKBBJ,31,29,,2010,04_GPKM - Aisae Gur Ko Bal Bal Jaeai (25-12-10)E.mp3,https://brahmbungadodra.org/kirtanrecords/samagams/pre/December/Dec'10/D104/04_GPKM%20-%20Aisae%20Gur%20Ko%20Bal%20Bal%20Jaeai%20%2825-12-10%29E.mp3,,1,2010-12-30 23:45:36
,,,Nibahe Leho Moko Purakh Bidha,December 2010,Gurpreet Kaur Mohali,NLMPB,31,28,,2010,08_GPKM - Nibahe Leho Moko Purakh Bidhate (28-12-10) M.mp3,https://brahmbungadodra.org/kirtanrecords/samagams/pre/December/Dec'10/D105/08_GPKM%20-%20Nibahe%20Leho%20Moko%20Purakh%20Bidhate%20%2828-12-10%29%20M.mp3,,1,2010-12-30 23:45:36
,,,Kirpa Nidh Kirpal Dhiavo,December 2010,Gurpreet Kaur Mohali,KNKD,28,26,,2010,18_GPKM - Kirpa Nidh Kirpal Dhiavo (27-12-10) E.mp3,https://brahmbungadodra.org/kirtanrecords/samagams/pre/December/Dec'10/D105/18_GPKM%20-%20Kirpa%20Nidh%20Kirpal%20Dhiavo%20%2827-12-10%29%20E.mp3,,1,2010-12-30 23:45:36
,,,Oat Gahee Santeh Dar Aaya,December 2010,Gurpreet Kaur Mohali,OGSDA,29,27,,2010,02_GPKM - Oat Gahee Santeh Dar Aaya (29-12-10) E.mp3,https://brahmbungadodra.org/kirtanrecords/samagams/pre/December/Dec'10/D106/02_GPKM%20-%20Oat%20Gahee%20Santeh%20Dar%20Aaya%20%2829-12-10%29%20E.mp3,,1,2010-12-30 23:45:36
,,,Ab Ham Chalee Thakur Peh Haar,December 2010,Gurpreet Kaur FBD,AHCTPH,32,29,,2010,11 GKF - Ab Ham Chalee Thakur Peh Haar (24-12-10)E.mp3,https://brahmbungadodra.org/kirtanrecords/samagams/pre/December/Dec'10/D103/11%20GKF%20-%20Ab%20Ham%20Chalee%20Thakur%20Peh%20Haar%20%2824-12-10%29E.mp3,,1,2010-12-30 23:45:36
,,,Tera Aek Naam Tare Sansar,December 2010,Gurpreet Kaur FBD,TANTS,27,25,,2010,09_GKF-Tera Aek Naam Tare Sansar (21-12-10) E.mp3,https://brahmbungadodra.org/kirtanrecords/samagams/pre/December/Dec'10/D101/09_GKF-Tera%20Aek%20Naam%20Tare%20Sansar%20%2821-12-10%29%20E.mp3,,1,2010-12-30 23:45:36
,,,Sodar Rehraas,December 2010,Gurpreet Kaur FBD,SR,35,32,,2010,18_GKF - Sodar Rehraas (30-12-10) E.mp3,https://brahmbungadodra.org/kirtanrecords/samagams/pre/December/Dec'10/D107/18_GKF%20-%20Sodar%20Rehraas%20%2830-12-10%29%20E.mp3,,1,2010-12-30 23:45:36
,,,Dharam Rae Jab Lekha Mangae,December 2010,Gurpreet Kaur Kotkapura,DRJLM,27,25,,2010,05_GKK-Dharam Rae Jab Lekha Mangae(21-12-10) M.mp3,https://brahmbungadodra.org/kirtanrecords/samagams/pre/December/Dec'10/D101/05_GKK-Dharam%20Rae%20Jab%20Lekha%20Mangae%2821-12-10%29%20M.mp3,,1,2010-12-30 23:45:36
,,,Jaap Sahib,December 2010,Gurpreet Kaur Kotkapura,JS,33,31,,2010,07_GKK - Jaap Sahib (26-12-10)M.mp3,https://brahmbungadodra.org/kirtanrecords/samagams/pre/December/Dec'10/D104/07_GKK%20-%20Jaap%20Sahib%20%2826-12-10%29M.mp3,,1,2010-12-30 23:45:36
,,,Tva  Prasad Sawaiye,December 2010,Gurpreet Kaur Kotkapura,TPS,3,3,,2010,08_GKK - Tva  Prasad Sawaiye (26-12-10)M.mp3,https://brahmbungadodra.org/kirtanrecords/samagams/pre/December/Dec'10/D104/08_GKK%20-%20Tva%20%20Prasad%20Sawaiye%20%2826-12-10%29M.mp3,,1,2010-12-30 23:45:36
,,,Chaupai Sahib,December 2010,Gurpreet Kaur Kotkapura,CS,5,5,,2010,09_GKK - Chaupai Sahib (26-12-10)M.mp3,https://brahmbungadodra.org/kirtanrecords/samagams/pre/December/Dec'10/D104/09_GKK%20-%20Chaupai%20Sahib%20%2826-12-10%29M.mp3,,1,2010-12-30 23:45:36
,,,Apne Sevak Ki Aapae Rakhae,December 2010,Gurpreet Kaur Kotkapura,ASKAR,9,8,,2010,16_DKF - Apne Sevak Ki Aapae Rakhae (26-12-10)M.mp3,https://brahmbungadodra.org/kirtanrecords/samagams/pre/December/Dec'10/D104/16_DKF%20-%20Apne%20Sevak%20Ki%20Aapae%20Rakhae%20%2826-12-10%29M.mp3,,1,2010-12-30 23:45:36
,,,Paap Kamavdhiaa Taera Koe Na,December 2010,Gurpreet Kaur Kotkapura,PKTKN,29,27,,2010,06_GKK - Paap Kamavdhiaa Taera Koe Na Baelee Raam (28-12-10) E.mp3,https://brahmbungadodra.org/kirtanrecords/samagams/pre/December/Dec'10/D106/06_GKK%20-%20Paap%20Kamavdhiaa%20Taera%20Koe%20Na%20Baelee%20Raam%20%2828-12-10%29%20E.mp3,,1,2010-12-30 23:45:36
,,,Naam Simran (24-12-10)E,December 2010,Gurpreet Kaur Kotkapura,NS(,38,36,,2010,09 GPKK - Naam Simran (24-12-10)E.mp3,https://brahmbungadodra.org/kirtanrecords/samagams/pre/December/Dec'10/D103/09%20GPKK%20-%20Naam%20Simran%20%2824-12-10%29E.mp3,,1,2010-12-30 23:45:36
,,,Aavho Sajana,December 2010,Gurpreet Kaur Kotkapura,AS,25,23,,2010,04_GKK-Aavho Sajana (22-12-10) E.mp3,https://brahmbungadodra.org/kirtanrecords/samagams/pre/December/Dec'10/D102/04_GKK-Aavho%20Sajana%20%2822-12-10%29%20E.mp3,,1,2010-12-30 23:45:36
,,,Santoh Ram Naam Nistariye,December 2010,Gurpreet Kaur LDH,SRNN,18,17,,2010,24_GPKL - Santoh Ram Naam Nistariye (26-12-10)M.mp3,https://brahmbungadodra.org/kirtanrecords/samagams/pre/December/Dec'10/D104/24_GPKL%20-%20Santoh%20Ram%20Naam%20Nistariye%20%2826-12-10%29M.mp3,,1,2010-12-30 23:45:36
,,,Maan Karo Tud Upare,December 2010,Gurpreet Kaur Mohali,MKTU,28,26,,2010,03_GPKM-Maan Karo Tud Upare (23-12-10) E.mp3,https://brahmbungadodra.org/kirtanrecords/samagams/pre/December/Dec'10/D102/03_GPKM-Maan%20Karo%20Tud%20Upare%20%2823-12-10%29%20E.mp3,,1,2010-12-30 23:45:36
,,,Dhan Dhann Hamarae Bhag,December 2010,Gurpreet Kaur Mohali,DDHB,31,29,,2010,15_GPKM-Dhan Dhann Hamarae Bhag  (22-12-10) E.mp3,https://brahmbungadodra.org/kirtanrecords/samagams/pre/December/Dec'10/D102/15_GPKM-Dhan%20Dhann%20Hamarae%20Bhag%20%20%2822-12-10%29%20E.mp3,,1,2010-12-30 23:45:36
,,,Santoh Har Har Naam Dhiaayi (,December 2010,Gurpreet Kaur Mohali,SHHND(,28,26,,2010,04 GPKM - Santoh Har Har Naam Dhiaayi (24-12-10)E.mp3,https://brahmbungadodra.org/kirtanrecords/samagams/pre/December/Dec'10/D103/04%20GPKM%20-%20Santoh%20Har%20Har%20Naam%20Dhiaayi%20%2824-12-10%29E.mp3,,1,2010-12-30 23:45:36
,,,Raam Guseea Jee Ke Jeevna,December 2010,Gurpreet Singh DL,RGJKJ,21,19,,2010,25_GSD - Raam Guseea Jee Ke Jeevna (29-12-10) M.mp3,https://brahmbungadodra.org/kirtanrecords/samagams/pre/December/Dec'10/D106/25_GSD%20-%20Raam%20Guseea%20Jee%20Ke%20Jeevna%20%2829-12-10%29%20M.mp3,,1,2010-12-30 23:45:36
,,,Un Santan Ke Mera Man Kurbane,December 2010,Gursharan Kaur Dodra,USKMMK,18,17,,2010,28_GSKD - Un Santan Ke Mera Man Kurbane (22-12-10) M.mp3,https://brahmbungadodra.org/kirtanrecords/samagams/pre/December/Dec'10/D101/28_GSKD%20-%20Un%20Santan%20Ke%20Mera%20Man%20Kurbane%20%2822-12-10%29%20M.mp3,,1,2010-12-30 23:45:36
,,,Hao Vaari Mukh Pher Piaare (2,December 2010,Gurwinder Kaur Mohali,HVMPP(,19,17,,2010,25 GWKM - Hao Vaari Mukh Pher Piaare (24-12-10)E.mp3,https://brahmbungadodra.org/kirtanrecords/samagams/pre/December/Dec'10/D103/25%20GWKM%20-%20Hao%20Vaari%20Mukh%20Pher%20Piaare%20%2824-12-10%29E.mp3,,1,2010-12-30 23:45:36
,,,Aavoh Sajna Hau Dekha Darshan,December 2010,Harasis Kaur,ASHDD,17,16,,2010,29_Harasis Kaur - Aavoh Sajna Hau Dekha Darshan Tera Ram  (30-12-10) M.mp3,https://brahmbungadodra.org/kirtanrecords/samagams/pre/December/Dec'10/D107/29_Harasis%20Kaur%20-%20Aavoh%20Sajna%20Hau%20Dekha%20Darshan%20Tera%20Ram%20%20%2830-12-10%29%20M.mp3,,1,2010-12-30 23:45:36
,,,Ham Sukh Paeia Ta Sabheh Suha,December 2010,Harjinder Kaur DL,HSPTSS,27,25,,2010,12_HKB - Ham Sukh Paeia Ta Sabheh Suhalae(27-12-10)M.mp3,https://brahmbungadodra.org/kirtanrecords/samagams/pre/December/Dec'10/D105/12_HKB%20-%20Ham%20Sukh%20Paeia%20Ta%20Sabheh%20Suhalae%2827-12-10%29M.mp3,,1,2010-12-30 23:45:36
,,,Jaap Sahib,December 2010,Harjinder Kaur DL,JS,28,26,,2010,03_HKB - Jaap Sahib (30-12-10) M.mp3,https://brahmbungadodra.org/kirtanrecords/samagams/pre/December/Dec'10/D107/03_HKB%20-%20Jaap%20Sahib%20%2830-12-10%29%20M.mp3,,1,2010-12-30 23:45:36
,,,Tva Prasad Sawaiye,December 2010,Harjinder Kaur DL,TPS,5,5,,2010,04_HKB - Tva Prasad Sawaiye (30-12-10) M.mp3,https://brahmbungadodra.org/kirtanrecords/samagams/pre/December/Dec'10/D107/04_HKB%20-%20Tva%20Prasad%20Sawaiye%20%2830-12-10%29%20M.mp3,,1,2010-12-30 23:45:36
,,,Chopai Sahib,December 2010,Harjinder Kaur DL,CS,8,8,,2010,05_HKB - Chopai Sahib (30-12-10) M.mp3,https://brahmbungadodra.org/kirtanrecords/samagams/pre/December/Dec'10/D107/05_HKB%20-%20Chopai%20Sahib%20%2830-12-10%29%20M.mp3,,1,2010-12-30 23:45:36
,,,Kar Kirpa Rakho Sarnai,December 2010,Harjinder Kaur DL,KKRS,31,29,,2010,08_HKB-Kar Kirpa Rakho Sarnai (23-12-10) E.mp3,https://brahmbungadodra.org/kirtanrecords/samagams/pre/December/Dec'10/D102/08_HKB-Kar%20Kirpa%20Rakho%20Sarnai%20%2823-12-10%29%20E.mp3,,1,2010-12-30 23:45:36
,,,Ja Ko Rakhai Rakhanehaar (24-,December 2010,Harjinder Kaur DL,JKRR(,29,27,,2010,06 HKB - Ja Ko Rakhai Rakhanehaar (24-12-10)M.mp3,https://brahmbungadodra.org/kirtanrecords/samagams/pre/December/Dec'10/D103/06%20HKB%20-%20Ja%20Ko%20Rakhai%20Rakhanehaar%20%2824-12-10%29M.mp3,,1,2010-12-30 23:45:36
,,,Har Har Laabh Sadhsang Paeeai,December 2010,Harjinder Kaur DL,HHLSP,28,26,,2010,13 HKB - Har Har Laabh Sadhsang Paeeai (25-12-10)M.mp3,https://brahmbungadodra.org/kirtanrecords/samagams/pre/December/Dec'10/D103/13%20HKB%20-%20Har%20Har%20Laabh%20Sadhsang%20Paeeai%20%2825-12-10%29M.mp3,,1,2010-12-30 23:45:36
,,,Naam Simran (25-12-10)E,December 2010,Harjinder Kaur DL,NS(,45,42,,2010,16 HSB - Naam Simran (25-12-10)E .mp3,https://brahmbungadodra.org/kirtanrecords/samagams/pre/December/Dec'10/D103/16%20HSB%20-%20Naam%20Simran%20%2825-12-10%29E%20.mp3,,1,2010-12-30 23:45:36
,,,Sadhu Sangat Man Vasehe,December 2010,Harjit Kaur Pinky Tronto,SSMV,28,26,,2010,24_HKPT-Sadhu Sangat Man Vasehe (23-12-10) E.mp3,https://brahmbungadodra.org/kirtanrecords/samagams/pre/December/Dec'10/D102/24_HKPT-Sadhu%20Sangat%20Man%20Vasehe%20%2823-12-10%29%20E.mp3,,1,2010-12-30 23:45:36
,,,Jin Jin Naam Dhiaaeiaa Tin Ka,December 2010,Harjot Kaur Gurgaon,JJNDTK,22,21,,2010,26 HKG - Jin Jin Naam Dhiaaeiaa Tin Kae Kaaj Sarae (25-12-10)E.mp3,https://brahmbungadodra.org/kirtanrecords/samagams/pre/December/Dec'10/D103/26%20HKG%20-%20Jin%20Jin%20Naam%20Dhiaaeiaa%20Tin%20Kae%20Kaaj%20Sarae%20%2825-12-10%29E.mp3,,1,2010-12-30 23:45:36
,,,Naam Simran,December 2010,Harmanjeet Kaur LA,NS,40,37,,2010,11_HKLA - Naam Simran(27-12-10)M.mp3,https://brahmbungadodra.org/kirtanrecords/samagams/pre/December/Dec'10/D105/11_HKLA%20-%20Naam%20Simran%2827-12-10%29M.mp3,,1,2010-12-30 23:45:36
,,,Haun Vanjha Kurban Saaee Aapn,December 2010,Harmeet Kaur Dodra,HVKSA,15,15,,2010,21_Harmeet Kaur Dodra - Haun Vanjha Kurban Saaee Aapnae (30-12-10) E.mp3,https://brahmbungadodra.org/kirtanrecords/samagams/pre/December/Dec'10/D107/21_Harmeet%20Kaur%20Dodra%20-%20Haun%20Vanjha%20Kurban%20Saaee%20Aapnae%20%2830-12-10%29%20E.mp3,,1,2010-12-30 23:45:36
,,,Mo Ko Toon Na Bisaar,December 2010,Harpreet Kaur Nasik,MKTNB,22,21,,2010,07_HKN-Mo Ko Toon Na Bisaar (21-12-10) E.mp3,https://brahmbungadodra.org/kirtanrecords/samagams/pre/December/Dec'10/D101/07_HKN-Mo%20Ko%20Toon%20Na%20Bisaar%20%2821-12-10%29%20E.mp3,,1,2010-12-30 23:45:36
,,,Satguru Apunae Ko Baliharai,December 2010,Harsimran Singh USA,SAKB,15,14,,2010,26_HSU-Satguru Apunae Ko Baliharai(23-12-10) M.mp3,https://brahmbungadodra.org/kirtanrecords/samagams/pre/December/Dec'10/D102/26_HSU-Satguru%20Apunae%20Ko%20Baliharai%2823-12-10%29%20M.mp3,,1,2010-12-30 23:45:36
,,,Kirat Karam Ke Vichre,December 2010,Harjinder Singh Babli,KKKV,14,13,,2010,20_Harvinder Singh - Kirat Karam Ke Vichre (29-12-10) M.mp3,https://brahmbungadodra.org/kirtanrecords/samagams/pre/December/Dec'10/D107/20_Harvinder%20Singh%20-%20Kirat%20Karam%20Ke%20Vichre%20%2829-12-10%29%20M.mp3,,1,2010-12-30 23:45:36
,,,Baba Maya Sath Na Hoe,December 2010,Harjinder Singh Babli,BMSNH,30,28,,2010,19_HSB - Baba Maya Sath Na Hoe (27-12-10) E.mp3,https://brahmbungadodra.org/kirtanrecords/samagams/pre/December/Dec'10/D105/19_HSB%20-%20Baba%20Maya%20Sath%20Na%20Hoe%20%2827-12-10%29%20E.mp3,,1,2010-12-30 23:45:36
,,,Bhola Bhao Gobindh Milavai,December 2010,Harjinder Singh Babli,BBGM,29,27,,2010,21_HSB -Bhola Bhao Gobindh Milavai  (23-12-10) M.mp3,https://brahmbungadodra.org/kirtanrecords/samagams/pre/December/Dec'10/D102/21_HSB%20-Bhola%20Bhao%20Gobindh%20Milavai%20%20%2823-12-10%29%20M.mp3,,1,2010-12-30 23:45:36
,,,Jo Nar Dukh Mai Dukh Nahi Maa,December 2010,Harjinder Singh Babli,JNDMDNM,31,29,,2010,20 HSB - Jo Nar Dukh Mai Dukh Nahi Maanai (24-12-10)E.mp3,https://brahmbungadodra.org/kirtanrecords/samagams/pre/December/Dec'10/D103/20%20HSB%20-%20Jo%20Nar%20Dukh%20Mai%20Dukh%20Nahi%20Maanai%20%2824-12-10%29E.mp3,,1,2010-12-30 23:45:36
,,,Naam Simran,December 2010,Harjinder Singh Babli,NS,43,40,,2010,01_HSB - Naam Simran.mp3,https://brahmbungadodra.org/kirtanrecords/samagams/pre/December/Dec'10/D107/01_HSB%20-%20Naam%20Simran.mp3,,1,2010-12-30 23:45:36
,,,Naam Simran,December 2010,Hasmeet Kaur Jammu,NS,37,34,,2010,14_HKJ -  Naam Simran (26-12-10)E.mp3,https://brahmbungadodra.org/kirtanrecords/samagams/pre/December/Dec'10/D104/14_HKJ%20-%20%20Naam%20Simran%20%2826-12-10%29E.mp3,,1,2010-12-30 23:45:36
,,,Ounee Chaddiaa Maya Suaavara,December 2010,Hasmeet Kaur Jammu,OCMS,21,20,,2010,20_HKJ - Ounee Chaddiaa Maya Suaavara (29-12-10) E.mp3,https://brahmbungadodra.org/kirtanrecords/samagams/pre/December/Dec'10/D106/20_HKJ%20-%20Ounee%20Chaddiaa%20Maya%20Suaavara%20%2829-12-10%29%20E.mp3,,1,2010-12-30 23:45:36
,,,Gobind Preet Lagi At Piaree,December 2010,Inderdarshan Kaur USA,GPLAP,21,20,,2010,26_Inderdarshan Kaur USA  - Gobind Preet Lagi At Piaree(28-12-10) E.mp3,https://brahmbungadodra.org/kirtanrecords/samagams/pre/December/Dec'10/D106/26_Inderdarshan%20Kaur%20USA%20%20-%20Gobind%20Preet%20Lagi%20At%20Piaree%2828-12-10%29%20E.mp3,,1,2010-12-30 23:45:36
,,,Baba Man Matvaaro Naam Ras Pe,December 2010,Indermohan Singh DL,BMMNRP,34,31,,2010,15_ISD - Baba Man Matvaaro Naam Ras Peevai (29-12-10) M.mp3,https://brahmbungadodra.org/kirtanrecords/samagams/pre/December/Dec'10/D106/15_ISD%20-%20Baba%20Man%20Matvaaro%20Naam%20Ras%20Peevai%20%2829-12-10%29%20M.mp3,,1,2010-12-30 23:45:36
,,,Man Mere Andin Jaag Har Chet,December 2010,Indermohan Singh DL,MMAJHC,29,27,,2010,21_ISD - Man Mere Andin Jaag Har Chet (28-12-10) E.mp3,https://brahmbungadodra.org/kirtanrecords/samagams/pre/December/Dec'10/D106/21_ISD%20-%20Man%20Mere%20Andin%20Jaag%20Har%20Chet%20%2828-12-10%29%20E.mp3,,1,2010-12-30 23:45:36
,,,Naam Simran,December 2010,Indermohan Singh DL,NS,43,40,,2010,12_ISD - Naam Simran (30-12-10) M.mp3,https://brahmbungadodra.org/kirtanrecords/samagams/pre/December/Dec'10/D107/12_ISD%20-%20Naam%20Simran%20%2830-12-10%29%20M.mp3,,1,2010-12-30 23:45:36
,,,Naam Simran,December 2010,Jagdeep Singh DL,NS,39,36,,2010,01_JSM-Naam Simran (23-12-10) M.mp3,https://brahmbungadodra.org/kirtanrecords/samagams/pre/December/Dec'10/D101/01_JSM-Naam%20Simran%20%2823-12-10%29%20M.mp3,,1,2010-12-30 23:45:36
,,,Prabh Pass Jan Ke Ardaas,December 2010,Jagdeep Singh DL,PPJKA,31,29,,2010,12_JSM-Prabh Pass Jan Ke Ardaas(24-12-10)M.mp3,https://brahmbungadodra.org/kirtanrecords/samagams/pre/December/Dec'10/D102/12_JSM-Prabh%20Pass%20Jan%20Ke%20Ardaas%2824-12-10%29M.mp3,,1,2010-12-30 23:45:36
,,,Naam Simran (23-12-10) M,December 2010,Jagdeep Singh DL,NS(M,39,36,,2010,01 JSM - Naam Simran (23-12-10) M.mp3,https://brahmbungadodra.org/kirtanrecords/samagams/pre/December/Dec'10/D103/01%20JSM%20-%20Naam%20Simran%20%2823-12-10%29%20M.mp3,,1,2010-12-30 23:45:36
,,,Darsan Kee Man Aas Ghanaeree,December 2010,Jasbir Singh Ambala,DKMAG,28,26,,2010,19_JSA-Darsan Kee Man Aas Ghanaeree(21-12-10) M.mp3,https://brahmbungadodra.org/kirtanrecords/samagams/pre/December/Dec'10/D101/19_JSA-Darsan%20Kee%20Man%20Aas%20Ghanaeree%2821-12-10%29%20M.mp3,,1,2010-12-30 23:45:36
,,,Man Raam Namaa Badhealae,December 2010,Jasbir Singh Ambala,MRNB,27,25,,2010,23_JSA_Man Raam Namaa Badhealae (22-12-10) M.mp3,https://brahmbungadodra.org/kirtanrecords/samagams/pre/December/Dec'10/D101/23_JSA_Man%20Raam%20Namaa%20Badhealae%20%2822-12-10%29%20M.mp3,,1,2010-12-30 23:45:36
,,,Jyo Rakhe Tio Raheeae,December 2010,Jasbir Singh Ambala,JRTR,32,30,,2010,16_JSA - Jyo Rakhe Tio Raheeae (30-12-10) M.mp3,https://brahmbungadodra.org/kirtanrecords/samagams/pre/December/Dec'10/D107/16_JSA%20-%20Jyo%20Rakhe%20Tio%20Raheeae%20%2830-12-10%29%20M.mp3,,1,2010-12-30 23:45:36
,,,Rae Man Oat Laehu Har Nama,December 2010,Jasbir Singh Ambala,RMOLHN,29,27,,2010,22_JSA-Rae Man Oat Laehu Har Nama (23-12-10) M.mp3,https://brahmbungadodra.org/kirtanrecords/samagams/pre/December/Dec'10/D102/22_JSA-Rae%20Man%20Oat%20Laehu%20Har%20Nama%20%2823-12-10%29%20M.mp3,,1,2010-12-30 23:45:36
,,,Man Re Koun Kumath Tai Lini (,December 2010,Jasbir Singh Ambala,MRKKTL(,28,26,,2010,17 JSA - Man Re Koun Kumath Tai Lini (25-12-10)M.mp3,https://brahmbungadodra.org/kirtanrecords/samagams/pre/December/Dec'10/D103/17%20JSA%20-%20Man%20Re%20Koun%20Kumath%20Tai%20Lini%20%2825-12-10%29M.mp3,,1,2010-12-30 23:45:36
,,,Mere Ram Rai (24-12-10)M,December 2010,Jasbir Singh Ambala,MRR(,31,28,,2010,21 JSA - Mere Ram Rai (24-12-10)M.mp3,https://brahmbungadodra.org/kirtanrecords/samagams/pre/December/Dec'10/D103/21%20JSA%20-%20Mere%20Ram%20Rai%20%2824-12-10%29M.mp3,,1,2010-12-30 23:45:36
,,,Mere Man Jap Gur Gopal Prabh,December 2010,Jasmeet Kaur DL,MMJGGP,15,14,,2010,27_Jasmeet Kaur DL - Mere Man Jap Gur Gopal Prabh Soee (30-12-10) E.mp3,https://brahmbungadodra.org/kirtanrecords/samagams/pre/December/Dec'10/D107/27_Jasmeet%20Kaur%20DL%20-%20Mere%20Man%20Jap%20Gur%20Gopal%20Prabh%20Soee%20%2830-12-10%29%20E.mp3,,1,2010-12-30 23:45:36
,,,Tere Darshan Ko Ham Bare,December 2010,Jaspal Kaur PTL,TDKHB,13,12,,2010,27_JKP - Tere Darshan Ko Ham Bare (28-12-10) M.mp3,https://brahmbungadodra.org/kirtanrecords/samagams/pre/December/Dec'10/D105/27_JKP%20-%20Tere%20Darshan%20Ko%20Ham%20Bare%20%2828-12-10%29%20M.mp3,,1,2010-12-30 23:45:36
,,,Mere Raam Raae Santaa Tek Tum,December 2010,Jatinder Singh FBD,MRRSTT,30,28,,2010,17_JTS - Mere Raam Raae Santaa Tek Tumaree (29-12-10) M.mp3,https://brahmbungadodra.org/kirtanrecords/samagams/pre/December/Dec'10/D106/17_JTS%20-%20Mere%20Raam%20Raae%20Santaa%20Tek%20Tumaree%20%2829-12-10%29%20M.mp3,,1,2010-12-30 23:45:36
,,,Anand Sahib,December 2010,Jatinder Singh FBD,AS,13,12,,2010,06_JTS - Anand Sahib (30-12-10) M.mp3,https://brahmbungadodra.org/kirtanrecords/samagams/pre/December/Dec'10/D107/06_JTS%20-%20Anand%20Sahib%20%2830-12-10%29%20M.mp3,,1,2010-12-30 23:45:36
,,,Har Naam Driravoh Ek Kinka,December 2010,Jatinder Singh FBD,HNDEK,29,27,,2010,17_JTS - Har Naam Driravoh Ek Kinka (30-12-10) M.mp3,https://brahmbungadodra.org/kirtanrecords/samagams/pre/December/Dec'10/D107/17_JTS%20-%20Har%20Naam%20Driravoh%20Ek%20Kinka%20%2830-12-10%29%20M.mp3,,1,2010-12-30 23:45:36
